id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34844071,SWEET STUDIO 4 BLOCKS FROM THE BEACH! 15min to NYC,56306339,Al,Staten Island,Midland Beach,40.57503,-74.09523,Entire home/apt,61,5,0,,,1,290
34858865,"Private home next to beach,transport,parking",32162495,Mostafa,Staten Island,Eltingville,40.539390000000004,-74.15389,Entire home/apt,299,10,0,,,3,30
34870577,Happy Home 3,158178970,Raquel,Staten Island,Randall Manor,40.63136,-74.12559,Shared room,13,1,9,05/07/19,5.51,3,8
34888503,Charming town of Tottenville right outside NYC,962249,Dora,Staten Island,Tottenville,40.50943,-74.24441999999999,Entire home/apt,70,3,1,01/07/19,1.0,1,128
34945914,"""Dave's Island Suite""",258232863,David,Staten Island,New Springville,40.58647,-74.15954,Entire home/apt,68,2,8,30/06/19,5.33,1,4
35042440,NYC 25 min from Staten IS Ferry Cozy 1br house,218955580,Yuriy,Staten Island,Mariners Harbor,40.6357,-74.15478,Entire home/apt,80,1,4,07/07/19,4.0,1,140
35069416,005 Comfy and Pleasant Shared Room,137999892,Simranjeet,Staten Island,Concord,40.60625,-74.089,Shared room,30,4,1,01/06/19,0.77,7,68
35164652,Summer Retreat In New Modern Apartment,76583399,Kinga,Staten Island,Arrochar,40.59125,-74.08046999999999,Entire home/apt,195,3,1,24/06/19,1.0,1,119
35224304,Spacious Home Away from Home,43099837,Crystal,Staten Island,Grymes Hill,40.61569,-74.08957,Entire home/apt,125,2,1,28/06/19,1.0,1,44
35262025,Comfy & Quiet 1 Bedroom,137872939,Eloise & Mario,Staten Island,Emerson Hill,40.60585,-74.13331,Private room,49,2,0,,,1,144
35310420,Cute 2 bedroom apt. -ferry ride to Manhattan,471024,Christina,Staten Island,St. George,40.639109999999995,-74.08376,Entire home/apt,48,2,0,,,1,25
35455986,Newly renovated 1 bedroom apartment!,63227531,Marwa,Staten Island,Randall Manor,40.62845,-74.12294,Entire home/apt,99,2,1,20/06/19,1.0,2,342
35489384,Cozy Apartment,236186921,Iveth,Staten Island,Tottenville,40.506409999999995,-74.23059,Entire home/apt,75,1,1,28/06/19,1.0,1,299
35516587,3 bedroom house on a beach & 50 min to Manhattan,153561136,Irene,Staten Island,New Dorp Beach,40.56153,-74.10047,Entire home/apt,109,5,0,,,1,46
35619073,"Ferry to Manhattan, private, newly renovated",256966373,Amir,Staten Island,St. George,40.64332,-74.07812,Entire home/apt,100,3,1,20/06/19,1.0,1,201
35683776,"Cozy 1 BR by St. George Ferry., 2nd Floor apt.",268430876,Edilma,Staten Island,St. George,40.63772,-74.08315,Private room,42,1,0,,,1,87
35732847,A lovely room in a great house close to RUMC.,102263916,John,Staten Island,Tompkinsville,40.63281,-74.09132,Private room,50,1,4,07/07/19,4.0,2,84
35785973,Custom home by lake and NYC,20024538,Liza,Staten Island,Arrochar,40.5949,-74.07084,Entire home/apt,199,1,1,30/06/19,1.0,1,81
35840369,"Layton Apt. Is Only 20 Min Ride into Manhattan, NY",269592097,Selma,Staten Island,St. George,40.64244,-74.08494,Entire home/apt,78,2,0,,,1,342
35901040,Private Cozy Three Bedroom apartment for 8,92493393,Eddie & Lois,Staten Island,West Brighton,40.63207,-74.11406,Entire home/apt,190,1,0,,,5,342
36097705,Like a Cottage in the Sky!,271528362,Terri,Staten Island,Grymes Hill,40.61674,-74.10169,Entire home/apt,175,1,0,,,1,350
36154148,"Private and cozy bedroom, for rent.",214483712,Christina,Staten Island,Bull's Head,40.594359999999995,-74.16345,Private room,50,30,0,,,3,179
36154590,Private and Cozy Bedroom.,214483712,Christina,Staten Island,Bull's Head,40.59475,-74.1637,Private room,50,30,0,,,3,364
36202006,Stream-Pressed Paradise (Laundry Room Setup),43392243,Rita,Staten Island,Concord,40.6011,-74.0783,Shared room,30,2,0,,,4,82
36233195,Welcome home buddies in NYC,121399223,Weifeng,Staten Island,Tompkinsville,40.6283,-74.08645,Private room,60,1,0,,,1,88
36237529,"Beautiful Cozy Room, 20mn to FREE ferry",272557707,Marouene,Staten Island,Rosebank,40.6075,-74.07979,Private room,65,1,1,05/07/19,1.0,1,179
36267546,A Home Away From Home,233485864,Jeannie,Staten Island,New Dorp Beach,40.565059999999995,-74.1024,Private room,40,1,0,,,2,341
36270376,"Beautiful home on Staten Island, walk to ferry",444904,Janine,Staten Island,St. George,40.64005,-74.07987,Entire home/apt,100,365,0,,,1,342
36310353,Staten Island Resort minutes from ferry! Amazing!!,28586423,Danielle,Staten Island,Stapleton,40.62878,-74.07301,Entire home/apt,450,5,0,,,1,88
36355110,PRIVATE ROOM IN STATEN ISLAND -FOR LADIES ONLY,201187671,Tuana,Staten Island,Shore Acres,40.612829999999995,-74.06625,Private room,54,4,0,,,1,89
36438336,Seas The Moment,211644523,Ben,Staten Island,Great Kills,40.54179,-74.14275,Private room,235,1,1,07/07/19,1.0,1,87
