id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18702075,Clean and large bedroom in a private house,130021104,Christoni,Bronx,Williamsbridge,40.873090000000005,-73.86326,Private room,60,1,5,03/06/17,0.19,1,0
18721209,Bronx Wakefield Large Furnished Room,130185165,Ms. H,Bronx,Wakefield,40.88702,-73.86575,Private room,60,1,39,01/07/19,1.57,1,360
18734427,"Nice space in Norwood, NYC",112239929,Cherly,Bronx,Norwood,40.87315,-73.87925,Private room,65,1,0,,,1,0
18795447,Large Private Room in Heart of Diversity.,89071431,Ikello,Bronx,Mount Eden,40.84473,-73.91175,Private room,55,2,112,30/06/19,4.65,1,271
18852048,"Clean, spacious and comfortable room at Bronx",108922928,Zeeshan,Bronx,Allerton,40.859609999999996,-73.86361,Private room,49,3,1,01/06/17,0.04,1,0
18852919,THE PERFECT QUIET ATMOSPHERE  WHEN HOME,129890157,Pauline,Bronx,Allerton,40.87063,-73.84895999999999,Private room,70,1,3,12/06/17,0.12,2,0
18872858,Elegant  Studio in a great cottage,57165692,Charles,Bronx,Baychester,40.87188,-73.842,Entire home/apt,75,4,69,06/07/19,2.68,2,119
18894445,Practical & Affordable Flat on Subway to Manhattan,2988712,Sasha,Bronx,Mount Hope,40.85152,-73.90374,Entire home/apt,48,90,2,30/11/18,0.16,7,93
18897901,Doll private room,17766289,Kaila,Bronx,Kingsbridge,40.86707,-73.90711999999999,Private room,55,5,3,06/01/18,0.12,2,364
18914730,IDEALLY LOCATED COZY COTTAGE,1776707,Luis,Bronx,Throgs Neck,40.83051,-73.82511,Entire home/apt,95,1,266,28/06/19,10.34,1,345
18984088,Large Clean Safe Private Bedroom by Lehman College,2511668,David,Bronx,Kingsbridge,40.87271,-73.89972,Private room,60,3,19,02/07/19,0.75,1,81
18988028,Peaceful home to come on Budget.,131211034,Monica A,Bronx,University Heights,40.85484,-73.90646,Private room,60,1,1,25/11/17,0.05,1,0
18992796,ROOM 10,74633496,Justine,Bronx,University Heights,40.85624,-73.90946,Private room,40,3,26,16/06/19,1.03,5,365
19038705,Chic Clason Point Condo,17122534,Eliu,Bronx,Clason Point,40.80652,-73.85311999999999,Entire home/apt,350,3,1,27/08/18,0.09,1,0
19054683,Fully-furnished modern apartment,97907084,Kim,Bronx,Wakefield,40.902809999999995,-73.85200999999999,Entire home/apt,28,1,0,,,1,0
19081224,RJ's,133239401,Argelis,Bronx,Bronxdale,40.85168,-73.86659,Entire home/apt,100,7,0,,,1,180
19111261,Home Oasis Home,133534397,David,Bronx,Longwood,40.8229,-73.90295,Entire home/apt,100,3,30,26/02/18,1.18,1,0
19119686,Deluxe Room at Yankee Stadium- 20 mins to Midtown!,133602911,Sanyika,Bronx,Highbridge,40.829640000000005,-73.92882,Private room,60,3,17,20/05/19,0.67,2,66
19181398,our place short stay,134160379,Sandy,Bronx,Mott Haven,40.81023,-73.91926,Private room,70,1,0,,,1,87
19264368,Relaxing Room in a Spacious Artist Apartment,314115,Gigi,Bronx,Morrisania,40.8329,-73.89608,Private room,60,5,4,29/07/18,0.16,1,175
19295941,Room 12,74633496,Justine,Bronx,University Heights,40.85771,-73.90899,Private room,40,3,31,28/06/19,1.26,5,362
19326306,Prolonged Traveler's Dream(a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81227,-73.88871,Private room,37,30,5,30/09/18,0.37,6,329
19359445,Honeycomb hideout,135680128,Shoshannah,Bronx,Wakefield,40.903909999999996,-73.85311999999999,Entire home/apt,120,2,34,22/06/19,1.42,1,77
19430239,"luxury, neat, minute fom trains",118816229,Ali,Bronx,Williamsbridge,40.882490000000004,-73.86274,Private room,50,1,85,04/07/19,3.43,1,328
19460218,NYC Bronx cozy studio for relaxation and quiet,132010409,Daisy,Bronx,Schuylerville,40.83855,-73.83166999999999,Entire home/apt,85,3,1,08/07/18,0.08,1,0
19527492,"Huge Apartment Near Subway, Quiet and Sunny!",2988712,Sasha,Bronx,Claremont Village,40.83625,-73.91079,Entire home/apt,127,90,4,12/12/18,0.19,7,250
19530518,YANKEE STADIUM DOWNTOWN BRONX,16884548,Taina,Bronx,Concourse Village,40.83083,-73.91928,Private room,62,1,8,05/06/19,0.67,1,175
19588726,Habitación ubicada céntricamente en la ciudad.,137690897,Yaneli,Bronx,Fordham,40.867290000000004,-73.89046,Private room,75,2,13,19/05/19,0.57,1,364
19593009,"Simple Cost-friendly Private Room, FEMALES ONLY",125653581,Amanda,Bronx,Norwood,40.8774,-73.87536999999999,Private room,29,2,1,16/07/17,0.04,1,0
19655186,Spacious Prewar South Bronx Apartment,138359603,Anamaria,Bronx,Concourse,40.821529999999996,-73.92683000000001,Entire home/apt,140,2,2,09/08/17,0.08,1,0
19659874,Big Private Studio one Subway stop from Manhattan,41578662,Lucia,Bronx,Mott Haven,40.81133,-73.92356,Entire home/apt,100,5,13,06/04/19,0.58,2,14
19661733,Private room at Stella's place,15617507,Stella,Bronx,Morris Park,40.85152,-73.86121,Private room,39,1,57,07/05/19,2.38,3,39
19682018,Room in basement apartment in Woodlawn,105375380,Yesenia,Bronx,Woodlawn,40.89785,-73.86976999999999,Shared room,70,2,2,02/12/18,0.11,2,0
19698169,"""The luxury of Comfort""",131826530,Kathy,Bronx,Riverdale,40.88671,-73.9151,Private room,2500,2,0,,,3,179
19718634,Enormous apartment with everything you need,3495471,Russell,Bronx,Claremont Village,40.835609999999996,-73.91108,Entire home/apt,58,3,59,03/06/19,2.89,1,42
19743272,Cozy Inn,138628430,Tyeesha,Bronx,Morris Heights,40.85167,-73.92144,Private room,50,1,0,,,1,363
19758402,CITY ISLAND VACATION HOME NEAR THE BEACH,139415761,Deb,Bronx,City Island,40.85306,-73.78948000000001,Entire home/apt,85,2,42,06/07/19,1.76,1,168
19760163,Bronx Room for Rent,6843497,J.F.,Bronx,Morris Park,40.84932,-73.85883000000001,Private room,35,3,4,06/04/19,0.17,1,76
19786465,private room in the Bronx,84941679,Junior,Bronx,Clason Point,40.816990000000004,-73.86740999999999,Private room,80,1,2,02/10/18,0.09,1,88
19789620,Kozy Kingsbridge,139013186,Iris,Bronx,Kingsbridge,40.87896,-73.90674,Private room,75,2,40,19/05/19,1.74,1,246
19823964,Fm,26800649,Christopher,Bronx,Belmont,40.859609999999996,-73.89031,Shared room,110,1,0,,,1,0
19843731,Modern Comfort Room w/ Patio 7 mins to Manhattan,137832487,Mariame,Bronx,Longwood,40.82164,-73.90163000000001,Private room,65,3,2,28/02/18,0.11,1,0
19867930,"Peaceful Private Attic Bedroom, Living Room & Bath",20433973,Julia,Bronx,City Island,40.83914,-73.78158,Private room,80,1,6,30/06/19,1.33,2,358
19877706,Big 3 Bedroom Garden Level Apartment Near Subway,2988712,Sasha,Bronx,Claremont Village,40.83507,-73.9104,Entire home/apt,72,90,2,23/04/18,0.12,7,223
19886609,The Magnificent,137411167,Becky,Bronx,Parkchester,40.84024,-73.85836,Private room,45,1,23,01/06/19,0.96,1,54
19925397,"Modern, big and comfy space in the heart of NYC",46708895,Victor,Bronx,Mount Hope,40.84899,-73.90375,Entire home/apt,250,2,45,25/06/19,2.18,1,289
19974905,Esteem's Place,141615596,Esteem,Bronx,Parkchester,40.83805,-73.85866999999999,Shared room,26,1,18,23/04/19,0.78,2,342
19999527,★ Comfy Couple's Getaway ★ Walk/Transit Score 85+,131697576,Anisha,Bronx,East Morrisania,40.83384,-73.8863,Private room,65,2,91,22/06/19,3.82,4,325
20014072,Room for one at Stella's place,15617507,Stella,Bronx,Morris Park,40.85145,-73.86129,Private room,29,1,53,19/01/19,2.65,3,137
20124372,"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.81005,-73.91977,Private room,40,1,73,29/05/19,3.16,4,51
20133468,★ Business Getaway ★ Cozy & Warm | Laptop Friendly,131697576,Anisha,Bronx,East Morrisania,40.83336,-73.88636,Private room,75,2,71,22/06/19,3.0,4,358
20149318,Wonderful room for rent in the Bronx,19297877,Albena,Bronx,Bronxdale,40.855270000000004,-73.86719000000001,Private room,35,1,21,11/12/18,0.96,1,284
20171599,Luxury mini Suite.,740812,Monica,Bronx,Westchester Square,40.837579999999996,-73.84382,Entire home/apt,72,2,35,23/06/19,1.52,2,129
20176000,Heavenly Pad!!!,142447586,Winnie & Andy,Bronx,Williamsbridge,40.880320000000005,-73.85876999999999,Private room,45,3,33,19/06/19,1.47,4,325
20232745,SweetSpot in Pelham Pkwy S.E. Bronx NY 5 Star stay,120231560,Hiasselen,Bronx,Bronxdale,40.85634,-73.86633,Private room,45,2,21,18/03/19,0.91,1,280
20235591,Spacious Studio with computer desk,144200262,Anna,Bronx,North Riverdale,40.907340000000005,-73.90137,Private room,119,3,0,,,1,0
20308615,Your Oasis in The Bronx!,67223829,Richard & Xio,Bronx,Longwood,40.824059999999996,-73.8934,Entire home/apt,155,3,13,01/05/19,0.61,1,285
20316497,Luxury and comfort,131826530,Kathy,Bronx,Riverdale,40.88667,-73.91494,Private room,600,2,0,,,3,269
20330081,New York's Hidden Secret for luxury living,131826530,Kathy,Bronx,Riverdale,40.88515,-73.91411,Shared room,800,2,1,03/09/17,0.04,3,269
20333471,★Hostel Style Room | Ideal Traveling Buddies★,131697576,Anisha,Bronx,East Morrisania,40.83296,-73.88668,Private room,0,2,55,24/06/19,2.56,4,127
20385467,Cozy and luxurious suite away from home,740812,Monica,Bronx,Westchester Square,40.8372,-73.84345,Entire home/apt,70,2,67,01/07/19,2.99,2,129
20395608,★ Warm NYC Getaway ★ | Walk/Transit Score 85+ |,131697576,Anisha,Bronx,East Morrisania,40.83243,-73.88608,Private room,55,2,60,18/06/19,2.59,4,171
20435714,Pretty studio with lots of light,48677247,Elle,Bronx,Norwood,40.88304,-73.88278000000001,Entire home/apt,58,5,1,05/09/17,0.04,1,0
20437233,Comfy room with great bed and private bathroom,1939209,Farrel,Bronx,Claremont Village,40.83556,-73.91098000000001,Private room,70,4,42,28/05/19,1.85,2,77
20454481,Cute Studio In Riverdale NYC,6010437,Taylor,Bronx,Kingsbridge,40.88165,-73.90633000000001,Entire home/apt,100,2,46,03/06/19,2.0,1,10
20480983,Unique Exposed Brick Loft Studio in Townhouse,785524,Eric,Bronx,Concourse,40.81941,-73.92761999999999,Entire home/apt,69,2,98,01/07/19,4.57,2,193
20541715,Comfort Zone/spacious condo/3 minutes from subway,146675319,Will,Bronx,Mount Hope,40.85031,-73.90101999999999,Entire home/apt,105,1,23,05/07/19,1.02,3,6
20567374,Top floor apartment above the park,28190733,Richard,Bronx,Kingsbridge,40.88883,-73.90046,Entire home/apt,175,1,10,02/11/18,0.54,1,0
20581430,Large Condo by Fordham University,146675319,Will,Bronx,Fordham,40.85217,-73.90239,Entire home/apt,100,2,2,01/07/19,1.05,3,26
20581823,"NO XTRA  FEES: Big single room, work station, TV",82889379,Shera,Bronx,Wakefield,40.89756,-73.85639,Private room,50,1,130,28/06/19,5.76,4,148
20588184,PEPE's PLACE !!!!! Shared Apartment!!!!,147094537,Morgan,Bronx,Concourse Village,40.83206,-73.91969,Shared room,60,1,2,21/09/17,0.09,1,0
20659193,Great Value! Private room in the northeast bronx,147762665,Jose,Bronx,Wakefield,40.88698,-73.86049,Private room,35,2,16,10/06/19,1.55,3,156
20685952,Summer vibes,129602851,W.,Bronx,Unionport,40.83121,-73.8483,Entire home/apt,450,2,1,01/02/18,0.06,2,342
20686134,Hideaway Studio,14469743,Brian,Bronx,Pelham Bay,40.84711,-73.83039000000001,Entire home/apt,80,2,66,19/06/19,3.04,1,56
20690341,Jeanie's Casita,148074786,Jeanette,Bronx,Morrisania,40.82627,-73.90803000000001,Private room,65,2,0,,,1,0
20692159,A Simple Room 35 Minutes From 42nd Street,113152267,Pedro,Bronx,University Heights,40.85657,-73.90915,Private room,55,1,2,28/03/18,0.11,1,0
20702398,Quiet house on City Island,1457680,James,Bronx,City Island,40.84964,-73.78716999999999,Private room,50,2,45,22/06/19,2.04,1,118
20772071,Clean room across the street from the high bridge,128692351,Nahuel,Bronx,Highbridge,40.84101,-73.92626,Private room,62,2,75,16/06/19,3.34,5,351
20772204,"NO XTRA FEES, 30 min To Grand Central:Pvt Entrance",82889379,Shera,Bronx,Wakefield,40.898109999999996,-73.85543,Private room,55,1,156,30/06/19,7.0,4,318
20773084,Lovely room across the street from high bridge.,128692351,Nahuel,Bronx,Highbridge,40.841840000000005,-73.92535,Private room,42,2,92,19/05/19,4.11,5,311
20773149,Nice room across the street from the high bridge.,128692351,Nahuel,Bronx,Highbridge,40.841029999999996,-73.92701,Private room,42,2,62,24/06/19,2.76,5,1
20783768,420 Friendly with that  Southern Charm,148958163,Charles,Bronx,Wakefield,40.89685,-73.85382,Shared room,55,1,0,,,1,0
20801864,Welcome to a beautiful House in Quiet Bronx,77750223,Mercedes,Bronx,Clason Point,40.81645,-73.86355,Private room,40,3,10,19/05/19,0.46,2,156
20802874,Large Sunny apartment,149147829,Kaylin,Bronx,Concourse Village,40.832570000000004,-73.91245,Shared room,45,1,0,,,1,0
20817614,Room o4,74633496,Justine,Bronx,University Heights,40.85751,-73.90805,Private room,45,3,12,26/05/19,0.54,5,365
20830442,Cozy room in lovely apartment close to subway,1939209,Farrel,Bronx,Claremont Village,40.835,-73.91114,Private room,60,4,30,07/07/19,1.38,2,179
20832523,cozy & clean room in the Bronx,136104359,Bonissat,Bronx,Concourse,40.83497,-73.9189,Private room,35,7,32,25/06/19,1.68,1,50
20849101,NYC private room in Private house|Mt Vernon area,149618690,Tunzil,Bronx,Wakefield,40.90356,-73.84172,Private room,59,1,11,10/06/19,0.5,1,35
20862947,Yankee Stadium Superhost! A 1BR/1BA City Escape!,125588995,Elliot,Bronx,Concourse Village,40.82638,-73.92225,Private room,55,1,46,03/07/19,2.16,1,46
20904409,Luxury Tiny house • Ohka,128919111,Journee,Bronx,Allerton,40.86144,-73.86426999999999,Entire home/apt,79,2,95,27/06/19,4.46,1,225
20960110,Arthur Ave 2BDR sleeps 6! (15 mins from Manhattan),98416305,Nihad,Bronx,Belmont,40.85362,-73.8896,Entire home/apt,140,2,71,23/06/19,3.45,1,291
20998265,Charming- cozy bedroom,90531953,Carolina,Bronx,Concourse,40.824529999999996,-73.92563,Private room,60,1,16,01/01/18,0.74,1,0
21000540,Creative Artist Apartment in SoBro,128490590,Jermaine,Bronx,Mott Haven,40.815529999999995,-73.92453,Entire home/apt,120,2,0,,,1,0
21006709,Nice Cozy Little Studio in a Quite Neighborhood!!,151249486,Tiffany,Bronx,Parkchester,40.840379999999996,-73.85661999999999,Entire home/apt,65,3,12,30/12/17,0.55,1,0
21020862,"Elegant Private Room,  Bath & Patio Next to Subway",59795431,Nazeer,Bronx,Williamsbridge,40.88192,-73.86186,Private room,60,1,70,21/06/19,3.55,1,283
21044649,One Bedroom Bronx Bohemian style living space,151547086,Tanya,Bronx,Norwood,40.877590000000005,-73.88459,Private room,42,2,6,13/05/19,0.27,1,62
21045324,Bronx room,27187487,Summer,Bronx,Belmont,40.854440000000004,-73.88462,Private room,30,3,5,15/08/18,0.23,2,361
21090094,"Private and Cozy Studio  Pelham Gardens - Bx, NY.",152045247,Mariana,Bronx,Pelham Gardens,40.86506,-73.84295,Entire home/apt,40,2,37,01/05/19,1.81,1,35
21110331,Cherry Hill,141012332,Jeremiah,Bronx,Mott Haven,40.80762,-73.92454000000001,Entire home/apt,115,2,100,23/06/19,4.76,1,130
21121438,Royalty room,17766289,Kaila,Bronx,Kingsbridge,40.869240000000005,-73.90651,Private room,40,30,4,01/06/18,0.19,2,148
21122874,Private Room w/ Queen Bed & Twin Bed,152353924,Dominique,Bronx,Parkchester,40.83408,-73.87419,Private room,28,3,27,01/07/19,1.32,2,214
21156632,Victorian styled long townhouse in NYC,150363476,Eliasz,Bronx,Parkchester,40.83439,-73.8585,Private room,300,2,9,23/11/18,0.47,1,0
21172187,Large Private Room In Spacious Guest House,152353924,Dominique,Bronx,Parkchester,40.83555,-73.8757,Private room,25,3,38,02/07/19,1.82,2,119
21250819,BEST BRONX ROOM!!!,27187487,Summer,Bronx,Belmont,40.856320000000004,-73.88631,Private room,35,3,7,19/05/19,0.38,2,357
21266924,Welcome! A spacious room close to subway station,153826581,Anne-Laure And Enrique,Bronx,Morris Heights,40.8459,-73.91558,Private room,77,2,36,21/06/19,1.81,1,5
21314250,5 STAR COZY ROOM,154238443,Mrs,Bronx,Belmont,40.85579,-73.88512,Private room,29,3,9,12/06/19,0.43,2,322
21321503,Beautiful 4BDR Historic Home Bronx NYC,154330006,Anthony,Bronx,Kingsbridge,40.87666,-73.90034,Entire home/apt,149,3,37,16/06/19,1.9,1,146
21357642,La Casa de Ishmael,154613793,Ishmael,Bronx,Concourse Village,40.827059999999996,-73.91779,Private room,80,1,0,,,1,88
21366806,Comfortable air bed near bronx zoo and sbh,154238443,Mrs,Bronx,Belmont,40.85456,-73.88521,Private room,29,4,5,01/06/19,0.25,2,360
21369232,Awesome Private Room in Vibrant Bronx,12446529,Migdalia,Bronx,Soundview,40.82407,-73.8614,Private room,49,2,25,07/05/19,1.32,2,184
21394750,Bronx Charm 20 mins to NYC,154985306,Mary,Bronx,University Heights,40.8568,-73.9149,Entire home/apt,175,2,68,01/07/19,3.34,1,89
21405904,Single private Bedroom in a beautiful House,77750223,Mercedes,Bronx,Clason Point,40.81728,-73.86343000000001,Private room,40,3,5,19/05/19,0.46,2,365
21406998,Large room,154696585,Jorge,Bronx,Kingsbridge,40.87847,-73.90268,Private room,80,3,1,19/12/17,0.05,1,0
21413889,A Garden Suite - Mott Haven Townhouse Studio,155171571,Tania,Bronx,Mott Haven,40.808890000000005,-73.92028,Entire home/apt,125,3,32,08/06/19,1.59,1,6
21485695,Oasis: Cozy Comfy,156066689,Sharon,Bronx,Concourse,40.822759999999995,-73.92681999999999,Entire home/apt,114,2,79,01/07/19,3.88,1,283
21491460,Bronx room near mall,66807235,Dexter,Bronx,Melrose,40.82251,-73.91125,Private room,60,3,0,,,1,90
21520497,Peace of mind,156396144,Vic,Bronx,Morrisania,40.82995,-73.90342,Entire home/apt,50,1,0,,,1,0
21541783,Bright and cozy studio apartment,156600754,Mike,Bronx,Longwood,40.82245,-73.90875,Entire home/apt,110,2,19,16/12/18,0.97,1,0
21602731,Spacious 1 bedroom Apartment w/ 2 beds,138154835,Kay,Bronx,Edenwald,40.89215,-73.83351,Entire home/apt,75,3,50,17/06/19,3.02,1,148
21609824,Room in house with WIFI and Netflix,119848398,Devi,Bronx,Parkchester,40.83079,-73.8815,Private room,50,2,10,15/01/19,0.79,2,283
21612193,"Private Room in 19th Century Townhome, Mott Haven",67396790,Shannon,Bronx,Mott Haven,40.8118,-73.92263,Private room,54,1,9,28/01/18,0.46,1,0
21716772,Large private room close to subway station,52889093,Kamyar,Bronx,Kingsbridge,40.88302,-73.90899,Private room,70,1,8,24/05/18,0.43,1,0
21739805,*Boogie Down Private and comfortable stay*,158344372,Rashida,Bronx,Wakefield,40.88688,-73.84789,Private room,70,2,5,19/05/19,1.16,1,365
21765895,Fashion Blvd Flat 20 minutes from City Center!,152636597,Alexes,Bronx,Mott Haven,40.810390000000005,-73.92478,Private room,73,1,1,09/06/18,0.08,1,0
21778446,Romantic Getaway,129602851,W.,Bronx,Pelham Bay,40.846070000000005,-73.83842,Entire home/apt,99,7,1,01/02/18,0.06,2,349
21789289,Room in house with WiFi and Netflix,119848398,Devi,Bronx,Parkchester,40.83067,-73.88024,Private room,35,1,14,02/07/19,0.7,2,1
21811663,Private Cozy Studio Suite,15544818,Janice,Bronx,Pelham Gardens,40.86264,-73.84854,Entire home/apt,62,2,61,25/06/19,3.22,1,68
21830694,A Piece of mind in the city,57882444,Antrice,Bronx,Allerton,40.85973,-73.86699,Entire home/apt,70,2,7,02/01/18,0.36,1,0
21897845,One room.,159769278,Musieka,Bronx,Pelham Gardens,40.867059999999995,-73.84674,Private room,40,2,17,04/06/19,1.23,1,17
21959695,Bronx hideaway,148100571,Jenny,Bronx,Soundview,40.82739,-73.88176,Entire home/apt,50,1,0,,,2,0
21960659,Beautiful Huge Newly-Renovated Apt Great location.,21508828,Nguyen,Bronx,Kingsbridge,40.8739,-73.90364,Private room,69,1,31,26/05/19,1.7,2,365
21963428,Bright NYC Flat with Manhattan Views,8243469,Kathryn,Bronx,Port Morris,40.80024,-73.91422,Private room,49,3,59,01/04/19,3.08,1,0
22034977,South Bronx Hideaway,148100571,Jenny,Bronx,Soundview,40.826679999999996,-73.8822,Entire home/apt,50,1,2,09/12/17,0.1,2,0
22042837,Fully furnished COOL private room.,33201402,Luis,Bronx,Mount Hope,40.84572,-73.91023,Private room,39,1,33,04/07/19,1.93,1,8
22054258,Chambre pour couple où personne seule,161081229,Ibrahim Maiga,Bronx,Morrisania,40.82496,-73.91389000000001,Private room,45,2,54,23/06/19,2.94,2,313
22086968,Rustic Meets Shabby Chic- Georgous 2 Bedroom,161344095,Sheena,Bronx,Van Nest,40.84279,-73.86527,Entire home/apt,100,2,98,24/06/19,5.1,1,89
22087093,Newly furnished & renovated rooms 5 min from nyc.,103345244,Jeff,Bronx,Kingsbridge,40.88447,-73.90156999999999,Private room,55,1,14,26/05/19,0.76,2,127
22088409,Bronx Native Son Apartment,37260534,Cory,Bronx,Norwood,40.87491,-73.87575,Private room,87,2,1,20/12/17,0.05,1,0
22125138,New York room,161638092,Sergio,Bronx,Belmont,40.85828,-73.88559000000001,Private room,30,1,3,08/01/18,0.16,1,0
22151798,Apartment in South Bronx,45553025,Jose H.,Bronx,Mott Haven,40.81037,-73.91946,Entire home/apt,65,2,47,25/11/18,2.52,1,0
22179180,5 ★★★★★ Gorgeous suite only 1 block from subway!,129222253,Andy,Bronx,Williamsbridge,40.8785,-73.86346999999999,Entire home/apt,200,1,90,24/06/19,4.76,3,326
22238046,Bronx 167th Grand ConCourse,162457374,Daniel,Bronx,Concourse Village,40.83314,-73.91708,Private room,38,2,0,,,1,0
22260561,Quarto Bronx (NY),136455880,Alvina Da Silva,Bronx,Fordham,40.86674,-73.89284,Private room,30,2,2,26/02/18,0.11,2,90
22266609,Bronx home with rooftop and laundry,29412145,Samantha,Bronx,Port Morris,40.80726,-73.92999,Private room,50,2,4,02/01/18,0.21,1,0
22305797,Cozy bedroom in a share apartmet,65339610,Carlos,Bronx,Norwood,40.875040000000006,-73.88476,Private room,200,3,0,,,1,83
22336423,The Double U,40371157,Jimmy,Bronx,Longwood,40.82441,-73.90361,Private room,125,1,25,09/12/18,1.34,2,0
22373128,Bronx Norwood Apt,163586662,Cory,Bronx,Norwood,40.87446,-73.87453000000001,Private room,187,3,4,04/07/19,0.22,1,76
22387260,Large Private House Apartment Near Yankee Stadium,161902034,Jesus,Bronx,Concourse Village,40.833729999999996,-73.91147,Entire home/apt,140,1,106,30/06/19,5.7,1,310
22400368,Forest Houses City Getaway (No Hot Water),158568617,Mandela,Bronx,Longwood,40.823,-73.90859,Entire home/apt,60,1,104,23/06/19,5.61,1,365
22454537,Pelham Parkways,164549734,Niara,Bronx,Pelham Gardens,40.85702,-73.83697,Private room,300,1,0,,,1,0
22494825,Just Minutes From Manhattan,25581222,Ella,Bronx,Mott Haven,40.80986,-73.9214,Entire home/apt,140,2,57,16/06/19,3.58,1,73
22510506,Prívate room,165003654,Rocio,Bronx,Norwood,40.87396,-73.87785,Private room,26,30,24,15/01/19,1.39,1,303
22544160,Comfortable Studio Apartment!,165612495,Alexei,Bronx,Fordham,40.86665,-73.8954,Entire home/apt,80,3,26,22/06/19,1.68,1,15
22545840,Habitación comoda,165386495,Maria,Bronx,Fordham,40.85419,-73.89827,Private room,40,2,15,16/12/18,0.83,1,220
22561496,Bright/Large 1 Bdr Flat W/Parking!,16457426,Brian,Bronx,Kingsbridge,40.88435,-73.90305,Entire home/apt,145,2,14,20/06/19,0.77,1,332
22653378,"Cozy, Chic Private Room -- Steps Away From Metro!",4792728,Adrian,Bronx,Longwood,40.81943,-73.90224,Private room,80,2,9,30/09/18,0.65,1,0
22706231,Nice Place in The Bronx!!,163047410,Erick,Bronx,Longwood,40.81961,-73.90019000000001,Entire home/apt,40,5,45,23/06/19,2.51,1,266
22714327,Birth place of Hip hop in the heart of the Bronx.,167560332,Schomberg,Bronx,Hunts Point,40.81978,-73.88743000000001,Private room,45,2,0,,,1,0
22771871,My Casa es su Casa!,168211014,Rosa,Bronx,Mott Haven,40.809059999999995,-73.92031,Entire home/apt,150,1,9,30/06/19,0.72,1,168
22794719,Habitacion de renta para 2,168429942,Jennifer,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,4,17/06/19,0.26,2,324
22848359,Cozy Basement,14969786,Jeff,Bronx,Kingsbridge,40.866640000000004,-73.89844000000001,Private room,70,1,26,07/07/19,5.23,1,0
23018280,Cozy studio with a fireplace close to the train,10836962,Katya,Bronx,Pelham Bay,40.85407,-73.83264,Entire home/apt,69,3,69,19/06/19,4.21,1,21
23026346,"A Nice 3 Bedroom Apt in Pelham Bay, Bronx, NY.",170857849,Ziaul,Bronx,Pelham Bay,40.849340000000005,-73.83345,Entire home/apt,119,3,28,12/06/19,1.68,1,351
23038520,Large 1 bdrm with Modern finishes - Pelham Gardens,7381386,Kayla,Bronx,Pelham Gardens,40.85929,-73.84229,Entire home/apt,60,3,41,04/07/19,2.44,1,23
23097802,Piece Of Heaven,142447586,Winnie & Andy,Bronx,Williamsbridge,40.879059999999996,-73.85987,Private room,35,3,0,,,4,0
23100862,Heaven On Earth,142447586,Winnie & Andy,Bronx,Williamsbridge,40.88049,-73.8613,Private room,41,3,1,11/02/18,0.06,4,0
23102299,Cloud 9,142447586,Winnie & Andy,Bronx,Williamsbridge,40.8805,-73.86178000000001,Private room,45,1,1,21/02/18,0.06,4,0
23105516,"NO EXTRA FEES, NO MIN. NITES:  1.5 blocks to train",82889379,Shera,Bronx,Woodlawn,40.8987,-73.86389,Private room,29,1,81,09/06/19,4.93,4,192
23116453,Perfect Place to Stay,121379512,Maria,Bronx,Longwood,40.8273,-73.88906,Private room,37,1,7,20/10/18,0.41,2,0
23120142,Deluxe Bedroom - 30 minutes from Midtown!,133602911,Sanyika,Bronx,Mount Hope,40.84882,-73.90263,Private room,80,3,20,14/06/19,1.18,2,36
23124338,New York Guests House,171830071,Fatima,Bronx,Fordham,40.85662,-73.89797,Private room,65,2,5,26/03/18,0.3,1,0
23139647,Spacious 2 level home for Groups sleeps upto 12,11305944,Yahaira,Bronx,Allerton,40.86578,-73.86534,Entire home/apt,250,2,22,19/06/19,1.44,5,361
23164537,Shared studio apartment,172186369,Elisheva,Bronx,Morris Heights,40.84718,-73.91378,Shared room,20,1,9,21/05/18,0.53,1,0
23236828,Cozy Room. 2 blocks to Subway,172911004,Vas,Bronx,Concourse Village,40.83168,-73.91977,Private room,47,5,33,01/06/19,1.96,1,176
23254023,Grand Concourse Gem,170942459,Edwin,Bronx,Concourse,40.8315,-73.92047,Private room,54,1,16,08/10/18,0.99,1,69
23285672,Quarto Bronx (NY),136455880,Alvina Da Silva,Bronx,Fordham,40.86918,-73.8905,Private room,34,1,2,05/04/18,0.12,2,5
23307503,Cultured NYC!,165607672,Mariela,Bronx,Fordham,40.85655,-73.90377,Private room,73,2,31,18/06/19,1.83,2,39
23469535,"Your Room at Roselle’s, Bronx",175152359,Massiel,Bronx,Westchester Square,40.843,-73.84806,Private room,65,2,2,23/06/19,0.13,2,135
23513769,Lower Duplex w/Private Access+Bath by Yankees stop,175583687,Quisqueya,Bronx,Highbridge,40.83452,-73.93143,Private room,80,2,32,07/06/19,2.07,3,17
