id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21178117,"大双人房,共用卫生间,",148852095,Kelly,Queens,Flushing,40.75379,-73.83010999999999,Private room,58,3,20,27/05/19,0.97,3,88
21182937,Cozy Apartment. 15 mins away from LGA & Manhattan,91646104,Pao,Queens,Woodside,40.74371,-73.9109,Entire home/apt,150,3,87,01/07/19,4.59,3,200
21184173,Private room in Queens,21250331,Clara,Queens,Bayside,40.754329999999996,-73.7688,Private room,35,1,92,07/07/19,4.3,3,318
21191862,(ABC) 3 bedrooms-2 bath up to 6 pp,110965771,Wilson,Queens,Flushing,40.77317,-73.82405,Private room,200,2,12,09/06/19,0.64,7,35
21197268,Nice and warm room with a Queen Size Bed!!,22784412,Stephanie,Queens,Glendale,40.70404,-73.85831999999999,Private room,43,1,9,26/06/19,0.42,2,301
21199473,舒适温馨小屋两间,153018041,Feng,Queens,Flushing,40.75602,-73.80241,Private room,95,1,22,12/11/18,1.12,2,0
21205374,Waterfront Zen Oasis,12160369,Golan,Queens,Astoria,40.76761,-73.93567,Entire home/apt,185,9,6,10/06/19,0.42,1,15
21205622,Comfortable room/close to Manhattan,87397826,Monica,Queens,Long Island City,40.75608,-73.93048,Private room,110,4,5,04/01/19,0.24,2,0
21212488,Modern Astoria 1BR w/Private Patio,11951550,Nayef,Queens,Astoria,40.77061,-73.92109,Entire home/apt,86,4,3,01/01/18,0.15,1,0
21213095,Raw Vegan B&B,153251827,Maria,Queens,Ridgewood,40.70278,-73.90229000000001,Private room,55,1,37,02/07/19,2.58,1,75
21213775,Cozy Contemporary room near JFK (The Blue room),141052003,Nicole,Queens,Jamaica,40.6841,-73.78203,Private room,50,1,7,10/05/19,0.38,4,155
21214101,Perfectly Quiet 1 bedroom get away!,153262506,Lashaya,Queens,Far Rockaway,40.59382,-73.75503,Private room,35,1,1,19/10/17,0.05,1,0
21214554,Beautiful Suite W/ Private Bathroom,3603284,Carupano,Queens,Ridgewood,40.71063,-73.9152,Private room,90,7,28,08/06/19,1.34,1,157
21216288,Spacious Apartment + Bushwick Backyard,5022142,Yoni,Queens,Ridgewood,40.705999999999996,-73.91418,Entire home/apt,90,4,4,29/05/19,0.26,1,0
21219737,Awesome place in sunnyside,48241662,Klever,Queens,Sunnyside,40.73554,-73.91858,Private room,60,60,0,,,1,179
21225854,"Bumble of Brooklyn, Large space",153378241,Victoria,Queens,Ridgewood,40.6999,-73.90059000000001,Private room,48,3,2,04/01/18,0.11,1,0
21230280,(C) room for 2 - sharing bath,110965771,Wilson,Queens,Flushing,40.77241,-73.82388,Private room,45,2,24,28/04/19,1.22,7,57
21231543,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70428,-73.81353,Private room,135,1,0,,,18,365
21236786,MASTER Beautiful comfort room,145255423,Koothar,Queens,Astoria,40.76505,-73.93002,Private room,95,1,0,,,1,177
21243952,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70288,-73.81531,Private room,135,1,1,02/01/18,0.05,18,365
21244035,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70319,-73.8141,Private room,135,1,2,10/06/18,0.09,18,365
21245112,CHIC and COZY- 1st stop out of Manhattan!,8896831,Jessica,Queens,Long Island City,40.74923,-73.95031,Private room,125,2,21,07/06/19,1.49,1,128
21253506,Cozy studio with great connection to Manhattan!,153664491,Mirko,Queens,Elmhurst,40.736979999999996,-73.88064,Entire home/apt,85,2,1,15/10/17,0.05,1,0
21254856,Lily Pad,143168243,Nicole,Queens,Ditmars Steinway,40.77823,-73.91247,Private room,80,1,0,,,1,0
21257726,"Your home away from home, with a glass of wine!",2082420,Damien,Queens,Ridgewood,40.70626,-73.90930999999999,Entire home/apt,135,5,36,02/07/19,1.78,1,325
21264068,Bright green 2nd fl 2BR on ridgewood/bushwick cusp,7784696,Elizabeth,Queens,Ridgewood,40.70555,-73.91333,Entire home/apt,75,3,9,24/09/18,0.45,1,0
21266533,Large Studio/7 Guests,8857758,Cleonides,Queens,Maspeth,40.73007,-73.89766,Entire home/apt,89,3,27,29/06/19,1.28,2,143
21273425,Brand New Cozy Woodside Studio- Close to NYC,153886003,Andy,Queens,Maspeth,40.736979999999996,-73.90256,Entire home/apt,100,1,94,05/07/19,4.73,1,154
21277719,Cozy Apt near JFK,153927396,Saiful,Queens,Bellerose,40.73138,-73.72435,Private room,55,1,28,29/06/19,1.32,1,359
21280280,Prince single room,14103991,Ruth,Queens,Flushing,40.75602,-73.818,Private room,40,2,29,20/06/19,1.4,4,314
21281604,Huge elegant room 35 min to Time Square,47735494,Iris,Queens,Rego Park,40.72807,-73.86872,Private room,50,1,15,22/04/18,0.71,4,0
21282152,Pop House 4min walk to L train 12mins to Manhattan,25414207,Brooklyn P,Queens,Ridgewood,40.700309999999995,-73.90828,Private room,43,1,76,29/06/19,3.63,2,119
21282732,Serenity Falls in lovely Astoria 15min to the city,16727881,Jeannie,Queens,Ditmars Steinway,40.7745,-73.90406,Private room,40,2,1,01/11/18,0.12,1,363
21283357,Brand New Fully Remodeled Modern House,153988027,Zain,Queens,Woodside,40.742670000000004,-73.8996,Entire home/apt,255,4,42,20/06/19,3.09,1,285
21289522,Cozy and Quiet.,154037433,Roland,Queens,Jamaica,40.67048,-73.77259000000001,Private room,35,1,65,21/06/19,3.2,3,52
21289640,Cozy nook(double room/shared bath),154037433,Roland,Queens,Jamaica,40.669340000000005,-73.77269,Private room,68,1,14,26/04/19,1.23,3,13
21292741,Queens Artist' Corner,30706232,Sarita,Queens,Astoria,40.76898,-73.91606999999999,Private room,40,1,2,30/10/17,0.09,1,0
21294449,Private 3 Bedroom New Modern Clean Apt-Mins to NYC,154088360,Kelly,Queens,Long Island City,40.75323,-73.94025,Entire home/apt,298,4,72,02/07/19,3.44,2,187
21296249,Nice Clean Cousy  Studio.,154106207,Paulo,Queens,Astoria,40.76031,-73.91583,Private room,180,6,0,,,1,83
21297804,Entire Long Island City Studio mins to Manhattan,3023513,Levi,Queens,Long Island City,40.75097,-73.94119,Entire home/apt,130,3,2,29/11/17,0.1,1,0
21298453,A) Cozy Private Suite WiFi Laundry JFK Airport,154128335,Joseph,Queens,Jamaica,40.699329999999996,-73.81436,Private room,50,2,49,02/07/19,2.37,4,108
21304935,Spacious basement apartment,154184894,Mike,Queens,Cambria Heights,40.6939,-73.73104000000001,Private room,130,2,0,,,2,0
21305125,Cozy Basement lounge Apt inCambria Heights,154184894,Mike,Queens,Cambria Heights,40.69358,-73.73,Private room,120,2,0,,,2,0
21306457,Great space,100354001,Alonzo,Queens,Rosedale,40.6598,-73.73316,Entire home/apt,65,1,76,27/06/19,3.64,1,65
21311781,A private room close to the subway,154220885,Benny,Queens,Ridgewood,40.70706,-73.90006,Private room,50,1,90,01/07/19,4.31,2,178
21311903,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70258,-73.8151,Private room,135,1,0,,,18,365
21312075,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70333,-73.8138,Private room,135,1,0,,,18,365
21312191,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70259,-73.81415,Private room,135,1,0,,,18,365
21312225,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70262,-73.81526,Private room,135,1,1,10/12/17,0.05,18,365
21312283,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.7045,-73.81447,Private room,135,1,0,,,18,355
21312330,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70458,-73.81418000000001,Private room,135,1,0,,,18,355
21312403,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.704229999999995,-73.8144,Private room,165,1,0,,,18,362
21312440,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.702690000000004,-73.81585,Private room,165,1,0,,,18,360
21312495,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70426,-73.81509,Private room,165,1,0,,,18,362
21312549,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70262,-73.81579,Private room,165,1,0,,,18,355
21312595,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70475,-73.81572,Private room,165,1,2,01/01/18,0.09,18,355
21312687,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70471,-73.81541999999999,Private room,135,1,3,01/01/18,0.15,18,319
21312732,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70455,-73.81528,Private room,135,1,0,,,18,309
21312749,"Private, Sunny, Conveniently Located Room",130768576,Virginia,Queens,Ditmars Steinway,40.77803,-73.91084000000001,Private room,50,1,77,23/06/19,3.66,1,145
21314338,Shared Apartment One stop from Manhattan in LIC.,55724558,Taylor,Queens,Long Island City,40.76044,-73.94086999999999,Shared room,40,4,22,25/01/19,1.04,5,90
21318405,"Astoria apt, easy access to Manhattan, East River!",2108760,Lorenzo,Queens,Long Island City,40.76661,-73.93502,Entire home/apt,115,1,21,08/07/18,1.0,1,0
21325259,Small Private Studio in Astoria close to Manhattan,150565606,Mayra,Queens,Ditmars Steinway,40.778240000000004,-73.91493,Entire home/apt,70,1,64,26/06/19,3.18,2,113
21325362,Charming bedroom (few blocks from the subway),154220885,Benny,Queens,Ridgewood,40.70516,-73.90496999999999,Private room,55,1,72,01/07/19,3.52,2,171
21325518,A&M Spacious Home Away For Vacationers—NYC,154363317,Allison,Queens,St. Albans,40.6969,-73.76114,Entire home/apt,250,2,25,01/07/19,1.39,1,204
21326923,Charming Private Bedroom & Bathroom in Flushing,75059797,Christina,Queens,Flushing,40.746520000000004,-73.82873000000001,Private room,40,3,3,08/07/19,3.0,1,66
21327397,"Budget-WELCOME ALL ""Couch"" walk to CITIFIELD & LGA",32446721,Veronica,Queens,Corona,40.74807,-73.86511,Shared room,37,1,6,27/05/19,0.33,6,361
21340451,Shared Apartment One stop from Manhattan in LIC.,55724558,Taylor,Queens,Long Island City,40.76024,-73.94228000000001,Shared room,48,2,21,23/05/19,1.02,5,90
21343278,New York private studio apt.,145687876,Sapir,Queens,Forest Hills,40.72453,-73.8498,Entire home/apt,80,3,1,06/11/17,0.05,1,0
21344739,Comfortable place/ close to Manhattan,87397826,Monica,Queens,Long Island City,40.75595,-73.93075,Private room,130,7,1,31/03/18,0.06,2,34
21354050,1BR Artistic Dwelling in Ridgewood/Bushwick,63720469,Samantha,Queens,Ridgewood,40.70818,-73.91206,Private room,30,5,0,,,1,0
21354322,"big apartment in Queens Flushing,nyc",154576996,Yi,Queens,Flushing,40.76484,-73.81569,Private room,200,1,8,22/12/17,0.41,1,365
21356244,Cozy private Apartment in Convenient Neighborhood,146000975,Kuei Mei,Queens,Woodside,40.74377,-73.90482,Entire home/apt,120,1,161,27/06/19,7.72,1,287
21356602,Heart of Queens 3 ❤️❤️❤️Private Bath-Jackson Hgts,123483050,Andrea,Queens,Elmhurst,40.7478,-73.88005,Private room,100,1,73,22/06/19,3.47,3,165
21358406,(A) Room for 2 w private bathroom,110965771,Wilson,Queens,Flushing,40.77221,-73.82401,Private room,80,2,36,18/05/19,1.76,7,122
21358930,"Spacious Room by Subway! JFK 10min,Manhattan 30min",131476068,Leslie,Queens,Richmond Hill,40.6868,-73.82896,Private room,83,2,16,03/03/19,0.77,2,42
21365714,Queens Village relaxing place,154700793,Evens And Charlene,Queens,Queens Village,40.70601,-73.73737,Entire home/apt,67,3,93,29/06/19,4.46,1,134
21366188,Studio apartment near JFK airport /Free parking,154705359,Anabell,Queens,Jamaica,40.66875,-73.78506,Entire home/apt,96,1,259,07/07/19,12.99,1,307
21380140,Cozy room available in Queens Village.,154848269,Luequita,Queens,Queens Village,40.7167,-73.73473,Private room,35,3,8,27/06/19,0.61,1,38
21383903,Shared Room in Astoria 1 stop from Manhattan,55724558,Taylor,Queens,Long Island City,40.76048,-73.94068,Shared room,45,5,16,04/06/19,0.77,5,88
21384768,"Nice room, close to everything NY has to offer",154629695,Diana,Queens,Astoria,40.758070000000004,-73.90977,Private room,60,1,66,22/06/19,3.29,1,19
21385556,Rosedale,95057247,Marie,Queens,Rosedale,40.651109999999996,-73.73441,Private room,125,3,0,,,1,0
21385915,D) Cozy Spacious Queen bed WiFi JFK Airport Subway,154128335,Joseph,Queens,Jamaica,40.69943,-73.81444,Private room,48,1,49,16/05/19,2.4,4,255
21386105,Quiet & clean 1br haven with balcony near the park,154256662,Danielle,Queens,Astoria,40.77134,-73.92424,Entire home/apt,250,3,1,02/01/18,0.05,1,180
21392488,Middle village,118697704,Selina,Queens,Middle Village,40.71285,-73.87626999999999,Entire home/apt,250,2,4,07/10/18,0.19,1,364
21394554,Quiet and Spacious 1 Bed in Woodside,154984900,Bidya,Queens,Woodside,40.74599,-73.89506999999999,Private room,65,1,133,29/06/19,8.87,1,7
21399131,Cozy LIC Loft-Style Apt- Minutes to Manhattan,155031529,Shannon,Queens,Long Island City,40.74726,-73.94304,Entire home/apt,110,20,2,02/11/17,0.1,1,0
21408811,Spacious PRIVATE Room,15520066,Richard,Queens,Ridgewood,40.70839,-73.89516,Private room,35,3,1,20/11/17,0.05,1,0
21412438,Elmhurst整套豪华公寓,125492013,祥茵,Queens,Elmhurst,40.7434,-73.8839,Entire home/apt,90,5,0,,,2,0
21420445,Private room in apartment in LIC,3711407,Andrea,Queens,Long Island City,40.746790000000004,-73.94547,Entire home/apt,85,2,14,06/01/19,0.68,1,0
21422090,"Bedroom 5 min away from E, 7, F, M, R trains!",106766048,Chelsea,Queens,Jackson Heights,40.752390000000005,-73.89021,Private room,45,3,12,27/06/19,1.67,1,0
21422721,Large private room 7 min to LGA 15min to Manhattan,153524812,James,Queens,Astoria,40.76818,-73.92613,Private room,65,1,114,30/06/19,5.46,1,319
21450672,Comfy queen bed in a private room near LGA Airport,155691570,Mili,Queens,East Elmhurst,40.76555,-73.87232,Private room,40,1,76,22/09/18,3.68,5,0
21451138,B) Comfy Full Bed Wifi near JFK Airport Subway,154128335,Joseph,Queens,Jamaica,40.69938,-73.81304,Private room,40,1,119,08/07/19,5.8,4,229
21458689,GloRia's Pod,155791040,Donovan,Queens,Queens Village,40.71195,-73.74172,Entire home/apt,98,1,64,17/06/19,3.45,1,356
21473096,FourTwin bunkbeds- 5 minutes from JFK,114975592,John And Colleen,Queens,Springfield Gardens,40.66668,-73.76417,Private room,90,1,2,05/03/19,0.14,4,84
21474832,Douglaston (apt 2) Room 3,18996093,Leonard,Queens,Douglaston,40.75612,-73.72954,Private room,40,1,9,18/05/19,0.49,5,252
21477403,Luxury Apt - 10 mins to Midtown and Williamsburg,16445934,Gina,Queens,Long Island City,40.74622,-73.94055,Entire home/apt,100,4,2,30/09/18,0.19,1,0
21499719,"Cozy, Private Guest Suite Near JFK, LGA & NYC",138235784,Kay,Queens,Forest Hills,40.7081,-73.85206,Entire home/apt,70,1,29,03/06/19,1.47,2,225
21502547,LOLA'S NEST-One Bedroom apt-8 mins from NY JFK,156225107,Caroline,Queens,Laurelton,40.680209999999995,-73.74167,Entire home/apt,110,1,45,30/06/19,2.24,1,170
21504381,"20 minutes from Manhattan,separated big bedroom.",155977656,Hongyan,Queens,Forest Hills,40.71711,-73.8347,Private room,70,1,34,24/06/19,1.67,1,93
21513143,Airy Ridgewood Brownstone,70035028,Rebecca And Jolie,Queens,Ridgewood,40.70341,-73.89624,Private room,48,2,39,28/06/19,1.91,1,231
21515092,"Sunny, peaceful room in Ridgewood/Bushwick",102599996,Dean,Queens,Ridgewood,40.70707,-73.91455,Private room,40,30,6,02/05/18,0.29,1,0
21517564,"Cozy Gated Studio Apartment, 25 min to Manhattan",15088853,Nick,Queens,Ditmars Steinway,40.77511,-73.91991999999999,Entire home/apt,85,1,82,03/07/19,6.03,1,46
21524671,Cozy townhouse with an amazing back yard,1196023,Cat,Queens,Ridgewood,40.7088,-73.91386999999999,Entire home/apt,140,3,54,25/06/19,2.82,1,230
21527485,G4Newly Renovat Long Island City Room Private Bath,79105834,Leo,Queens,Long Island City,40.7539,-73.93419,Private room,55,1,64,15/06/19,3.21,9,285
21528329,"Organic pre-war 1BR Astoria, near MRNW trains",25553833,Chandley,Queens,Astoria,40.757659999999994,-73.92738,Entire home/apt,108,4,11,03/09/18,0.56,1,0
21530562,Modern Cozy & Clean Private 3 Bedroom Mins to NYC,154088360,Kelly,Queens,Long Island City,40.75331,-73.93907,Entire home/apt,300,4,65,01/07/19,3.27,2,221
21531318,露西套房(Lucy Apt.),150835318,Lucy,Queens,Flushing,40.76573,-73.82822,Private room,85,1,12,22/06/19,0.74,1,171
21538855,Long Island City Living,1825159,Yanna,Queens,Long Island City,40.7574,-73.93011,Entire home/apt,125,3,54,30/06/19,2.9,1,83
21540062,DaDukes Marvel,139879568,Alberto,Queens,Long Island City,40.7647,-73.93914000000001,Private room,71,1,63,22/06/19,3.19,6,360
21540496,Stylish 1 BD - 10 min to Manhattan & Central Park,156587568,Anna,Queens,Astoria,40.76129,-73.92009,Entire home/apt,123,1,56,14/06/19,2.73,1,126
21541423,Refurbished Private & Pretty Apartment Near City,16514175,Karen,Queens,Jackson Heights,40.74763,-73.88468,Entire home/apt,95,2,46,21/06/19,2.29,5,168
21546050,"Luxury Apt, Balcony, Rooftop - 20min Central Park",3749848,Sem,Queens,Long Island City,40.76654,-73.93508,Entire home/apt,90,6,0,,,1,0
21549554,*NEWLY RENOVATED PRIVATE ROOM*,48183551,Carlos,Queens,Elmhurst,40.74403,-73.88167,Private room,58,6,50,07/07/19,2.56,5,257
21550302,JFK Comfort.5 Mins from JFK Private Bedroom & Bath,156684502,Nalicia,Queens,Springfield Gardens,40.6611,-73.7683,Private room,80,1,403,06/07/19,19.75,3,26
21561964,Bright and cozy 2bs 2bths near JFK and the city,15145474,Denisse,Queens,Ozone Park,40.681459999999994,-73.84725999999999,Entire home/apt,150,4,38,19/06/19,2.66,4,51
21562307,Cozy private room in Astoria,155818580,Harymir,Queens,Ditmars Steinway,40.77219,-73.90269,Private room,65,2,71,05/07/19,3.46,1,60
21565383,"Private bedroom 10 min to LGA, 15 min to Manhattan",153410151,Tom,Queens,Astoria,40.7674,-73.92656,Private room,69,1,129,07/07/19,6.29,1,349
21566887,"Great location,near nyc airports,subway &airtrain",6271042,Islandgetawayz,Queens,Richmond Hill,40.69659,-73.81435,Entire home/apt,90,2,54,07/07/19,2.69,1,283
21568341,"Charming, cozy, clean, affordable & spacious room",156843123,IndraRisma,Queens,Flushing,40.73858,-73.80809,Private room,65,2,4,07/10/18,0.28,1,364
21568652,Habitacion Privada,152089883,Patricia,Queens,Ozone Park,40.68918,-73.84262,Private room,50,7,1,02/01/18,0.05,1,363
21579960,"Comfy, spacious room- Astoria.",9956828,Nick,Queens,Astoria,40.76168,-73.91976,Private room,55,3,2,16/12/17,0.1,1,0
21581545,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM 3)",156948703,Asad,Queens,East Elmhurst,40.76876,-73.87245,Private room,65,1,191,21/06/19,9.41,6,336
21586883,Cute Astoria bedroom - close to midtown Manhattan,156994927,Billy,Queens,Astoria,40.762190000000004,-73.9237,Private room,60,1,2,06/04/18,0.12,1,0
21592694,"Private Peaceful room in Flushing/Auburndale, NY",157040162,Adriana,Queens,Flushing,40.75456,-73.80417,Private room,48,1,37,30/06/19,2.19,1,39
21593310,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",156948703,Asad,Queens,East Elmhurst,40.77046,-73.87335999999999,Private room,60,1,257,06/07/19,12.54,6,351
21596559,佳源家庭旅馆,157067019,Ada,Queens,Flushing,40.76498,-73.82904,Private room,55,1,34,07/07/19,1.73,3,78
21596854,佳源家庭旅馆套房,157067019,Ada,Queens,Flushing,40.765190000000004,-73.82979,Private room,85,1,5,03/06/19,0.27,3,85
21597223,ASTORIA Beautiful Room in Fully Renovated Apt,157087092,Leslie,Queens,Ditmars Steinway,40.7762,-73.90623000000001,Private room,47,1,0,,,1,0
21598186,2 Bedroom Private Space Near Subway,130797315,Aidana,Queens,Richmond Hill,40.702690000000004,-73.82653,Entire home/apt,40,2,30,24/06/19,1.47,1,44
21609424,"Cozy private room Astoria 10min to LGA, Manhattan",153836844,Tony,Queens,Astoria,40.76818,-73.9278,Private room,40,1,134,07/07/19,6.64,1,343
21612477,HOME SWEET HOME,157218948,Patricia,Queens,Ozone Park,40.6776,-73.84716999999999,Private room,75,3,1,11/02/19,0.2,1,83
21619569,Modern 3BR/2Bath Home 10 mins From JFK,157275347,Sydney,Queens,Jamaica,40.68054,-73.76711999999999,Entire home/apt,128,1,141,30/06/19,7.24,1,164
21621926,Cozy in NYC. 10 mins to LGA /15 to Manhattan,157295347,Ana,Queens,Woodside,40.74485,-73.9054,Private room,40,1,22,15/03/19,1.12,3,332
21622558,"Spacious, 1 bedroom apartment, beautiful views",6022622,Chantal,Queens,Sunnyside,40.7479,-73.91741999999999,Entire home/apt,125,2,2,01/01/18,0.11,1,0
21629751,Sun-filled Boho Apartment in the Heart of Astoria,56184689,Emily,Queens,Astoria,40.76549,-73.91735,Entire home/apt,150,3,3,23/10/18,0.16,2,0
21630372,Beautiful and confortable room,109146538,Marisol,Queens,Jackson Heights,40.75184,-73.88722,Private room,60,1,46,01/07/19,2.29,1,30
21632846,"Large, beautiful and elegant, clean studio舒适洁净的保证",104401765,Linda,Queens,Flushing,40.76014,-73.82263,Entire home/apt,99,2,42,30/06/19,2.56,1,5
21643550,*TRANQUILITY Private Room. let the birds sing !*,48183551,Carlos,Queens,Elmhurst,40.74425,-73.88311,Private room,58,6,38,18/06/19,1.96,5,288
21644811,Clean Modern Furnished Room,155789674,George,Queens,Ditmars Steinway,40.77109,-73.91117,Private room,55,15,3,01/01/18,0.15,1,55
21646320,PRIVATE ROOM with OWN BATHROOM in Astoria Apt,68267774,Jeannie,Queens,Astoria,40.75819,-73.92687,Private room,47,30,1,31/12/17,0.05,1,90
21646375,TRANQUILITY,157540393,Valerie,Queens,Rosedale,40.66158,-73.74821,Private room,67,5,0,,,1,90
21646774,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM #4)",156948703,Asad,Queens,East Elmhurst,40.76918,-73.8719,Private room,55,1,208,06/07/19,10.28,6,352
21660214,纽约森林小丘简约文艺客舍,22675680,Cecilia,Queens,Forest Hills,40.71825,-73.83502,Shared room,60,1,68,05/04/19,3.62,1,125
21668647,Private room,22420999,Herman,Queens,Richmond Hill,40.69473,-73.83061,Private room,45,2,0,,,5,363
21676677,Cozy modern large 1BR apartment in Sunnyside,758152,Pilar,Queens,Sunnyside,40.74457,-73.9194,Entire home/apt,82,21,0,,,1,0
21677335,Comfy Crash Pad - 25 mins to Manhattan,28290772,Anushua,Queens,Astoria,40.76848,-73.90768,Private room,43,2,42,14/06/19,2.09,2,340
21694344,Cozy 1 bedroom walkup in the heart of Astoria,24916010,Alex,Queens,Astoria,40.76448,-73.92164,Entire home/apt,100,3,1,23/10/18,0.12,1,0
21695929,Cozy private bedroom - 15 min. subway to Manhattan,99346174,David,Queens,Sunnyside,40.745490000000004,-73.92465,Private room,50,5,0,,,1,0
21698351,佳源家庭旅馆双床房间,157067019,Ada,Queens,Flushing,40.76498,-73.8301,Private room,78,1,17,14/12/18,0.87,3,82
21703746,Urban Oasis in Sunnyside Gardens,839657,Mark,Queens,Sunnyside,40.74706,-73.91830999999999,Private room,70,2,35,10/06/19,1.8,1,306
21714930,"Entire Home for 8 Guests, Fully Equipped",157826237,Jerry,Queens,Flushing,40.75314,-73.81964,Entire home/apt,245,3,50,30/06/19,2.51,1,40
21715410,Professionally Decorated 1 BR in Downtown Flushing,5962328,Alan,Queens,Flushing,40.75963,-73.82218,Entire home/apt,95,30,0,,,15,214
21716508,Cozy bedroom / 15 min from Manhattan,42330917,Gabriela,Queens,Astoria,40.75949,-73.91143000000001,Private room,49,1,19,24/06/19,0.96,1,0
21729245,Subarriendo apartamento enero  febrero 2018,158229004,Cristhian,Queens,Astoria,40.76919,-73.9305,Entire home/apt,70,1,0,,,1,0
21730735,"Steps to LGA, near CitiField, JFK,Manhattan (RM#1)",156948703,Asad,Queens,East Elmhurst,40.770559999999996,-73.87191,Private room,52,1,207,03/07/19,10.38,6,325
21739781,Vic's Cafe Deluxe,45044964,Victor,Queens,Queens Village,40.72417,-73.76053,Private room,65,1,15,12/05/19,1.14,2,349
21756425,Place of peace,158504512,Georgia,Queens,Cambria Heights,40.70225,-73.72945,Private room,31,1,2,19/01/18,0.1,1,0
21763302,Astoria flat 5 minutes to subway 10 mins to NYC,158048302,Marilyn,Queens,Ditmars Steinway,40.774159999999995,-73.90755,Entire home/apt,83,5,13,22/06/19,0.68,1,365
21769940,"Light-filled, cozy apartment -convenient location!",13015084,Payal,Queens,Sunnyside,40.74543,-73.92399,Entire home/apt,100,3,35,30/06/19,1.78,1,2
21771041,"Small apt in LIC, NY.",158628576,Carol & Darcy,Queens,Sunnyside,40.74048,-73.9273,Entire home/apt,170,1,1,06/08/18,0.09,1,0
21771395,Shared Apartment,124042625,Brown,Queens,Corona,40.74223,-73.86408,Private room,50,1,4,10/07/18,0.2,1,95
21787703,Clean Cozy House less than 10 min from JFK :),7097558,Louise,Queens,South Ozone Park,40.67078,-73.79164,Entire home/apt,75,1,154,22/06/19,8.24,2,0
21794374,@the heart Of Queens. 20Mins 2 Downtown.nearall.B,60291768,Kim,Queens,Elmhurst,40.73914,-73.87116,Entire home/apt,99,4,42,16/06/19,2.17,2,64
21798411,Full mattress in the living room,47735494,Iris,Queens,Rego Park,40.72826,-73.87015,Shared room,21,1,11,21/04/18,0.55,4,0
21798722,Private Studio in Queens Blvd /Min 2guest perstay,153141476,Franz,Queens,Briarwood,40.70593,-73.81468000000001,Entire home/apt,50,1,47,01/06/19,2.38,3,40
21802684,30+Day Stay: Designer Home with Skylight & Rooftop,137522531,Ali,Queens,Flushing,40.75759,-73.80815,Entire home/apt,228,5,50,07/06/19,2.63,7,178
21818110,阳光之家,159027993,Michelle,Queens,Flushing,40.75997,-73.81286999999999,Private room,48,4,14,14/06/19,0.72,2,171
21822619,THE HUGH SUITES 3mins to JFK,1280731,Hugh,Queens,Springfield Gardens,40.66578,-73.77301,Entire home/apt,80,1,214,23/06/19,10.86,1,307
21823574,Quiet and cozy in Queens and close JFK Airport,159088461,Rudy,Queens,Howard Beach,40.66802,-73.84803000000001,Private room,55,2,0,,,1,363
21823931,Quiet & Bright 1 Bedroom in Downtown Flushing,5962328,Alan,Queens,Flushing,40.758990000000004,-73.82245,Entire home/apt,90,30,3,30/06/19,0.3,15,281
21824323,Large Sunnyside Apartment 20 min to Times Square,23818224,Michael,Queens,Sunnyside,40.74523,-73.91676,Entire home/apt,95,14,5,02/05/19,0.26,1,0
21826403,Elmhurst Braodway Apartment,120047243,馨惠,Queens,Elmhurst,40.73688,-73.87644,Private room,55,15,0,,,1,0
21829714,GORGEOUS Apartment in Astoria - close to Manhattan,41813694,Caro,Queens,Ditmars Steinway,40.778529999999996,-73.90934,Entire home/apt,95,3,8,03/06/19,0.67,1,3
21834484,Contemporary 3 Bedroom in Maspeth Queens,59749036,Lee,Queens,Maspeth,40.72609,-73.90111999999999,Entire home/apt,245,2,93,18/06/19,4.79,1,201
21839960,"Safe, Comfortable and Convenient",39346203,Amy,Queens,Forest Hills,40.72573,-73.85292,Private room,45,2,8,14/01/18,0.4,1,0
21850427,Bright Private Room in Brooklyn,6186498,Heeran,Queens,Ridgewood,40.699459999999995,-73.90833,Private room,60,2,81,05/07/19,4.1,1,34
21850834,Modern Touch.,159369488,Tara,Queens,Arverne,40.59686,-73.80261999999999,Entire home/apt,200,2,18,06/07/19,1.3,1,202
